Post_id,Comment_id,Label,Text
9912711,9912879,sexist,Мерзотнее слова авторка сложно придумать. Да и вообще феменитивы сосат. Кто их придумал? Зачем? Феминизм и так защищает права женщин и расширяет их. Зачем придумывать новые слова. Вчом смысол
9912711,9912880,non_sexist,"Пост отличный👍 А вот подписоте лентача явно не хватает мозгов, тошнит от вас"
9912711,9912881,sexist_in_co,"Я долго ждал дня, когда бы следовало отписаться от лентача. Он настал
Пока, фиолетовый кусок говна, ты совсем либернулся"
9912711,9912884,sexist,"если перевернуть 999, то получится 666. И вот фемы постоянно переворачивают. А зачем?"
9912711,9912889,sexist,"Неплохо. На 8 марта подарю девушке топор или нож. А она мне на 23 февраля пусть подарит цветы. А то не дай бог кто подумает, что мы сексисты-шовинисты."
9912711,9912891,non_sexist,"Я сюда прихожу новости читать, а не конфликты лентача-сексиста и дефок рассматривать."
9912711,9912895,sexist,"Ох хоспаде, ща бы извинятся перед этими ""ущемленными"". Ох, бедные, как же вам тяжело живется-то, ""ущемленным"". Небось каждый день получаете в лицо пинок за то, что вы женщины. Небось каждый день вас ущемляют в правах. Тяжела судьба тупых феминисток, ох тяжела"
9912711,9912903,sexist_in_co,"ретарды на админах прогнулись под это дeрьмо, ХА"
9912711,9912905,sexist,"Посоны, золотое правило, всегда игнорьте баб и делаете всегда все наоборот. Работает 100%"
9912711,9912906,non_sexist,Большое спасибо за статью. Само её существование уже радует.
9912711,9912910,sexist_in_co,"Ещё одна авторка, авторесса или авториня и отпишусь от лентача."
9912711,9912911,sexist,"Особенно понравилось: ""Не называйте женщин прекрасным полом"", ну окей, будете ужасным полом.  В левом углу ринга представитель сильного пола, а в правом ужасного, просто таки отвратительного, и ни в ком случае не прекрасного пола."
9912711,9912916,sexist,Ррррррррррря ххуемрази! Спермобаки ррррррррррря! Пук-пук фсе люди равны!!!1!
9912711,9912917,sexist_in_co,"авторку.. бож, как же это уродливо читается... АфтАрКа"
9912711,9912922,sexist_in_co,"Когда ты настолько прогрессивный паблик, что начинаешь потакать глупым девочкам возомнившими себя феминистками"
9912711,9912923,sexist_in_co,"Почему слово дали автарке, где же сварщицы, слесарицы, рудокопницы?"
9912711,9912925,non_sexist,"Трудно найти лучшее доказательство, что феминизм необходим, чем комменты на Лентаче"
9912711,9912927,sexist,"«не надо называть женщин «прекрасным или слабым полом», это уже не просто сексизм, а элементарная пошлость»
Ору лол. Ни логики, ни здравого смысла."
9912711,9912928,sexist,"Лентач, я отказываюсь читать выcеры очередных фемозипамок, и этой .. с бреак мад, малолетней журношлюхи, с типо шуткозаголовками, на деле низкосортним кликбейтом с желушными статьями, дабы завлечь аудиторию и заработать на рекламе.
Гowна ей за шиворот."
9912711,9912929,non_sexist,"Я знаю единственного человека, который разрешит весь этот спор с угнетением"
9912711,9912932,non_sexist,"Лентач йо, начинай чистить подписчиков, на тебя слишком много глупых людей подписано."
9912711,9912934,sexist,"Женщин уже давно никто не унижает(есть конечно конченые быдлосы,но к этому позже),все эти шутки про то,что девушки долго собираются и царапают мужьям машины появились не просто так,мне и самому приходиться стоять у подъезда и ждать подруг по 20-30 мин(у меня одного такая проблема?я хз почему,вы не можете сделать это заранее),но никто не пытается этим унизить женщин,это обычный юмор.А теперь к домашнему насилию,я искренне не понимаю,почему вы хотите проводить свою жизнь с человеком,который ""отпиздит вас за тупо невкусный борщ"",а если хотите,то живите по кайфу и не жалуйтесь,все это выдуманное ущемление идет от вас же самих
P.S.Ваш угнетатель спермобак"
9912711,9912936,sexist_in_co,"Существование мужчин - это уже сексизм, ну?"
9763049,9763053,non_sexist,"надеюсь вам норм заплатили, а то негоже это всё )
15:18 Оказалось, что это ваше шоу) а я не смотрел, но осуждаю. Кто я ?"
9763049,9763055,non_sexist,"эх, любимое шоу. слушать в метро - кайф"
9763049,9763058,non_sexist,"спасибо, что не жрете и не бухаете."
9763049,9763059,non_sexist,"уже посмотрел, было неплохо, ждем новых гостей"
9763049,9763062,racist,совсем уже чтоли? хача этого смотреть продажного....даааа
9763049,9763068,non_sexist,"Ну потому что достаточно вспомнить цитату Дамблдора:
*Страх перед именем, усиливает страх перед тем, кто его носит*"
9763049,9763075,non_sexist,А я до сих пор жду подкастс Годфри без озвучки
9763049,9763081,non_sexist,"[id6260188|Александр], так это их же шоу"
9763049,9763085,non_sexist,"[id104516887|Антон], не знал братик) спасиб за инфу"
9763049,9763092,racist,Это че нефедов и хач?
9763049,9763120,non_sexist,"Путин не говорит фамилию Навального вслух, потому что он не сдержится и добавит ""ахаха, Навальный, мой самый лучший проект""😁"
9763049,9763128,non_sexist,"У вас же написано ""Пропаганда здравого смысла"""
9763049,9763137,non_sexist,"А я всё думал, вспомнят или не вспомнят про «без гостя»"
9763049,9763146,non_sexist,"[id6260188|Александр], типичный пользователь интернета 🌚"
9763049,9763148,non_sexist,Женский юмор ниче так. Камеди вуман был получше основного камеди
9763049,9763460,non_sexist,"[id301172152|Avat], так а кто им писал тексты?)"
9763049,9763675,non_sexist,"[id322636326|Дмитрий], не те, кто основному составу, наверное 🌝"
9763049,9764028,non_sexist,"а смысл звать гостя если говорить не о том в чем он спец (да-да, меня до сих пор бомбит от получасовой болтовни про кроссовки)? единственное приятное исключение было с асей казанцевой"
9763049,9764087,non_sexist,"[id24730962|Сергей], в каком выпуске она была? Чето не помню такого."
9763049,9764093,non_sexist,"[id154215590|Ярослав], это был 9й выпуск"
9763049,9764188,non_sexist,Вообще не понимаю зачем нужна эта хуета
9763049,9765444,non_sexist,Дигинеров с Ютуба все больше и больше
9763049,9766321,non_sexist,"Он вообще школу оканчивал? Даже бозового английского не знает. Вот и получается что сидят везде ауты, зато слоты занимают. Справа то чел еще норм"
9763049,9766484,non_sexist,Раньше вот такие клипы были))
9763049,9766752,non_sexist,Каеф каеф каеф каеф каеф
9763049,9766897,non_sexist,"Ребята, ну как же это плохо и не остроумно. Это самая нелюбимая рубрика на лентаче."
9763049,9766945,sexist,"Мужички самоутверждаются впередачи за счёт темы женщин,лол ))"
9763049,9767026,non_sexist,"Лентач, вк же сделали подкасты. Почему до сих пор нет альтернативы и разгворное шоу, которое можно слушать и понимать без видеоряда, я должен смотреть? (Трафика мало)"
9763049,9767049,non_sexist,"[id135173112|Павел], это была цитата Гермионы Грейнджер)"
9763049,9767146,non_sexist,Всякую чушь обсуждают. Молодежь смотрит
9763049,9767443,non_sexist,"Потому что Навальный, это Лорд Волан-де-Морт?)"
9763049,9768152,non_sexist,"о господи какая параша,два баклана сидят и что-то обсуждают ,это ни кому не интересно ,можете просто без записи видео собраться так посидеть и по обсуждать , избавьте от этого дерьма не важного совсем"
9763049,9769913,non_sexist,"какие же они душные. коньюктурно кококо. без гостя смотреть просто нереально, осилил ток половину."
9763049,9770459,non_sexist,"Лентач - конечно мерзкая русофобская прозападная группа, а админам даже не стыдно. Вас же уже когда-то закрывали. Видимо вам мало было. Куда Роскомнадзор смотрит. Не смейте оскорблять Россию и власть! Им виднее что делать и как поступать!"
9763049,9772075,non_sexist,"[id147025829|Алексей], ОРУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУ"
9290048,9290058,sexist,да запретите уже баб наконец-таки!
9290048,9290059,sexist,"То есть, показывать меньше красивых болельщиц - не сексизм по отношению к красивым болельщицам? Найс логика."
9290048,9290060,non_sexist,Штука про то что футбол-гейский спорт становится всё правдивее
9290048,9290062,non_sexist,"Пикчер бох, раз два три"
9290048,9290063,sexist,"То есть, они решили бороться с сексизмом сексизмом? Клин клином, чё."
9290048,9290070,non_sexist,"Если меня покажут по телевизору на чемпионате, то это можно считать за оскорбление? 
"
9290048,9290072,non_sexist,Фифа и на дне рождения Гитлера отплясывали бы)
9290048,9290073,sexist_in_co,"Это второе зачем я смотрю ЧМ, Вы чего?"
9290048,9290074,non_sexist,"Пикчер, хватит делать настолько охрененные картинки каждый раз"
9290048,9290078,non_sexist,"Так вот оно что
Пять"
9290048,9290080,non_sexist,Богчер пик три четыре пять
9290048,9290081,racist,Почему сетка на воротах белая? #нетрасизму
9290048,9290082,non_sexist,А показывать только футбол они не пробовали?
9290048,9290083,non_sexist,Болельщикам и футболистам не нравятся девушки.
9290048,9290084,sexist,"И художественные гимнастки должны быть жирные и отвратительные, а то не бодипозитивненько."
9290048,9290086,non_sexist,Показывайте некрасивых тогда четыре пять
9290048,9290089,non_sexist,"толерантный админ трет комменты, граци"
9290048,9290091,non_sexist,"Там приложение burger King записывает экран смартфонов, даже когда вы вводите банковскую карту. Подробнее ищите на пикабу, там целый пост посвящённый этому."
9290048,9290093,non_sexist,"Пикчер красава, молодец, поржала, пять 😄"
9290048,9290094,non_sexist,"""В этом усмотрели признаки сексизма"""
9290048,9290095,sexist,Тупые деффки три четыре пяь
9290048,9290097,non_sexist,"Проорал с пикчи) кто-нибудь уже говорил, что пикчер Бог?)"
9290048,9290099,non_sexist,Это они про спящего Медведа?
9290048,9290102,non_sexist,"[id23776547|Гриша], Видать коменты трет не админ...это у тебя приступ шизофрении судя по аве😒"
9290048,9290103,non_sexist,"Они порнуху годную скрывают
Кто знает сколько этих «талисманов» уже в инете есть"
9290048,9290107,non_sexist,Я вот гей - нах мне баб показывать постоянно? Только вот и парней чтоб норм показывали
9290048,9290110,non_sexist,"Сексизм-не сексизм, а происходящее на поле всё-таки интереснее лицезрения любых болельщиков."
9290048,9290112,non_sexist,Хуевые у вас разведчики четыре
9290048,9290113,non_sexist,"[id155755619|Александр], щас бы по аве судить...мда"
9290048,9290114,non_sexist,"[id1755760|Николай], ну типо женщин показывают больше чем мужчин"
9290048,9290115,racist,"у европы не бывает полумер 
то они людей в печах жгут 
то в жопу арабов целуют 
то они пуритане 
то сношаются на улице"
9290048,9290116,sexist,Даже Фифа признала что Тянет не нужны
9290048,9290120,non_sexist,"[id246687728|Montes], Я по аве,определяю точное IQ.Там где то 50-55 IQ по Фарингейту)"
9290048,9290123,non_sexist,"[id155755619|Александр],"
9290048,9290124,non_sexist,"Не уверен, что является большим сексизмом: активный показ таких болельщиц, или требование показывать их меньше 🤔"
9290048,9290127,non_sexist,"С разведчиком - чернуха. Восемь, семь"
9290048,9290130,sexist,"Совсем жирные фемки от недотаха ебанулись? Может это им надо сбрить волосы и сбросить вес, а не гнать на красивых девушек ?"
9290048,9290131,non_sexist,"[id246687728|Montes], Кста знаешь в чём минусы,добавлять эти мем видосы?Вот ты мне кинул видос,я не открою его...выходит в этом нет смысла.Значит нужно подавать в виде картинки.Просто не понимал людей,которые кидают видосы в ответ на смс,такое чувство что я буду врубать видос и такой ...ммм да да да)"
9290048,9290134,sexist,"Странно, а почему женская сборная не соревнуется с мужской сборной по футболу? Разве это не сексизм?
Я понимаю, вот женщины победили на ЧМ, и можно было бы смело сказать что сексизм побежден.
Но ведь такого никогда не будет, и сексизм не может быть побежден!
Но почему? Может быть потому что он является частью объективности?
Но зачем тогда с ним бороться?
У каждого свое место, у женщин с красивыми формами и улыбкой на трибуне, у мужчин на поле..."
9290048,9290136,non_sexist,"[id4170620|Ваня], Может ты не до конца понял?  Я вот вижу,  что ты хрень пишешь,  просто главное комментарий оставить ради лайков и пох что там будет,  как и большая часть здесь просто деградируешь. Заскринь мои паблики и тп,  скинь сюда и это будет очень весомым аргументом в споре.)"
9290048,9290137,non_sexist,"Интересно, а показывать спортивных мужчин в полном расцвете сил, гоняющих мяч - это на сексизм?"
9290048,9290138,sexist,"Фемки хуйней занимаются, на йух слали бы фемок,слушают этот биомусор)"
9290048,9290145,non_sexist,"[id155755619|Александр], Тебе и не надо его открывать,ты и так знаешь что в нём)"
9290048,9290146,sexist,"[id201665223|Андрей], а к разница фемкам, они же все равно жирные и не красивые?"
9290048,9290147,sexist,"[id228483628|Илья], так они же за боди позитив,все тела хороши,кроме стройных)"
9290048,9290149,sexist,Жирухи и фемки чтоле взбунтовались?)
9290048,9290152,non_sexist,"У кого нибудь есть видео, где талисман поддерживает команду?"
9290048,9290154,sexist,"[id97447821|Стас], обвинение в сексизме - уже проявление сексизма"
9290048,9290155,non_sexist,"Согласен, тоже вижу в этом сексизм"
9290048,9290156,non_sexist,"[id398498977|Михаил], спор? Где тут спор?"
9290048,9290160,sexist,"[id263576815|Дина], ты не красивая,поэтому тебя можно показывать,не бойся..."
9290048,9290165,racist,"[id93767758|Елена], это выглядит как негры официанты обслуживают белых господ."
9290048,9290166,non_sexist,"[id263576815|Дина], за комплимент"
9290048,9290169,non_sexist,"Просветите плес: почему бразилец Ахуэна - предатель?
Я что-то упустил видимо"
9290048,9290171,sexist,"Нотки феминизма чувствуются. Мракобесие, не иначе"
9290048,9290172,sexist,"Как раз такие наоборот. Сексизм в том, что камеры намеренно выбирают полураздетых разукрашенных красоток, хотя на самом деле там большая часть болельщиков вообще не такого контингента"
9290048,9290176,sexist,"[id242442867|Денис], Что за бред?)Частными случаями оправдываешься.Ну да есть красивые девушки...а не красивых нету?Мускулистых нету?А парней дрыщей нету?)Ну да логика мужики все сильные,бабы все слабые.Хотя за всех ты вообще не имеешь право говорить.Потому что все...как бы блядь разные.Это не объективность,увидев пару сильных мужиков и посмотрев на пару слабых красивых женщин,ты сделал какие то выводы.Это не объективность дружище,это твоё личное мнение.Ну да женского футбола не существует,место баб на трибунах.Сексизм легко побеждается,наличием мозгов и пониманием,простого принципа.Все люди...как бы разные,слабые мужики и сильные бабы,это не редкость)"
9290048,9290179,non_sexist,"С разведчика в голос 
пять"
9290048,9290180,sexist,"Показывайте некрасивых. 
Или это тоже сексизм. Что вообще в 21 веке не сексизм."
9290048,9290181,sexist_in_co,Мир катится в пи**у
9290048,9290185,non_sexist,"Т.е . Изображать обнаженных девушек ( или их части) на этикетках от мороженого, стендах рекламы товаров для ремонта и прочей рекламе - это нормально, а показывать красивых, одетых девушек болельщиц - это сексизм? Ребят, вы не туда воюете)"
9290048,9290186,non_sexist,"[id246687728|Montes], Так в чем отличие,если бы ты скинул пикчу со словами?"
9290048,9290187,non_sexist,"Красивых??? А некрасивых показывать???? А ничего, что красата панятиэ субактивнае????? Тогда не показывать вообще всех женщин, а только мужчин????? Сексизм??????"
9290048,9290190,non_sexist,"А в России больше и не будет ЧМ...
И уж они никак не сотрут их с улиц наших городов)))"
9290048,9290193,non_sexist,"Ногомяч не для умных, ногомяч для уродов.

Стандарты фрик-шоу."
9290048,9290197,racist,"Если капитан и тренер сборной белые, а в команде есть нигры, значит это рабство!"
9290048,9290198,non_sexist,"[id244375134|Алексей], большая часть игры состоит из беготни и ударов по ногам. А показывают в потворах только голы и опасные моменты. Это является дискриминацией?)"
9290048,9290199,non_sexist,"[id155755619|Александр], Не в чём, но у меня есть только видео."
9290048,9290202,sexist_in_co,"Фифе делать нехрен, я так понимаю..."
9290048,9290208,sexist,фифа говорит что нужно показывать меньше фиф. Скоро красивой телке ни на какую работу не устроиться будет
9290048,9290209,sexist_in_co,"Предлагаю ввести налог на красоту, цвет волос, глаз и т.д."
9290048,9290212,non_sexist,"Лучше на девушек на трибунах камеру наводить, чем на два десятка аутистов на поле"
9290048,9290213,non_sexist,"[id344120151|Алиса], и это -сексизм!😊"
9290048,9290214,non_sexist,"Чувак в правом верхнем углу - английский болельщик, который потерялся."
9290048,9290217,non_sexist,"[id1793691|Ил], большая часть комментариев вещателей, где берут кадры болельщиков, не искажайте. Да"
9290048,9290219,non_sexist,Ещё один член команды - алкаш
9290048,9290221,non_sexist,"[id246687728|Montes], И да,по аве можно сказать,есть ли у человека вкус и мозг.У тебя самурай на фоне Японского флага,это круто красиво и минималистично,нет лишней хуйни.У этого чувака,вкус как у какого то 10 летнего мальчика,который первый раз зашел в редактор фоток.Даже тупые пёзды понимают,что это пиздец"
9290048,9290222,non_sexist,"Марадона жил, Марадона жив, Марадона будет жить 🙌"
9290048,9290223,non_sexist,"Меньше няшек,больше жирных и волосатых мужиков)"
9290048,9290224,non_sexist,"[id868215|Александр], У ватки пердак пригорел"
9290048,9290225,non_sexist,"[id155755619|Александр], какими частными случаями? ты бредишь)

Есть самые лучшие футболисты мужчины, есть самые лучшие футболисты среди женщин. Это профессионалы отобранные и секционированные из миллионов! А вот ты действительно про какие-то частные случаи втираешь со своей ""не редкостью"")"
9290048,9290226,non_sexist,"[id155755619|Александр], расскажи про мою аву"
9290048,9290228,non_sexist,"[id177271419|Maxim], Щас бы Пикабу свято верить и не проверять инфу самому"
9290048,9290229,non_sexist,"[id155755619|Александр], Может он и есть 10- ти летний мальчик."
9290048,9290232,non_sexist,"Надписи ""мастер"" и ""парень"" перепутали местами"
9290048,9290233,non_sexist,"[id242442867|Денис], Слушай я тебе могу показать фотку Крис Сайбор и сказать что она тебя отпиздит.Типо и у меня будут основания,что все мужики слабые бомжи,которые не могут победить бабу.Ну да,в футбол берут сильных мужиков"
9290048,9290236,non_sexist,"Ну как всегда. Подписота лентача, увидев слово ""сексизм"" начинает кукареть. Естественно, даже не пытаясь вникнуть в суть новости. А она в том, что болельщицы в данных демонстрациях выступают всего лишь в роли красивых иллюстраций, оформления чемпионата. Только для мужчин, естественно. 
Демонстрируйте тогда и привлекательных парней, чо уж там. Не вокруг мужской половины населения мир вертится, уймитесь уже."
9290048,9290238,non_sexist,"[id233874295|Владислав], Лучше авы нет дружище,Инша Аллах"
9290048,9290239,non_sexist,"А куда теперь эта красавица,которую так форсили?.😁"
9290048,9290240,racist,"[id155755619|Александр], написал про геев-негров и коммент стерли за пару минут если не быстрее
попизди мне тут, марионетка сарумана"
9290048,9290245,sexist,"[id155755619|Александр], причем я и Крис? Чудак человек...

Мы селекционируем самых сильных из мужчин и женщин и понимаем, что женщины никогда конкурировать с мужчинами не могут?

Ты это понимаешь?))"
9290048,9290246,non_sexist,"[id23776547|Гриша], *попиздел тут*"
9290048,9290248,non_sexist,"Херасе вы тут развели демагогию, только из-за того, что болельщиц будут меньше показывать. В большинстве случаев эта ""красота"" условная и абсолютно субъективная, так что не понимаю, от чего так бомбить"
