Post_id,Comment_id,Text
2838957,2839000,Коррупция – главный экспортный продукт путенской россии....
2838957,2839098,А от кого получил-то?
2838957,2839195,"Этот помощник - от тех же ""независимых директоров"" из США и Англии, места для которых в правлении En+/Русал были условием снятия санкций. Короч, рейдерский захват оных можно считать подтверждённым, ещё и на дополнительное бабло развели с ""лобби""."
2838957,2839323,чтоб ты сдох
2838957,2839328,Жаль
2838957,2839356,"Пора валить из этой страны. Тысячи диссидентов и узников совести покидают границы Мордора каждый день, стремясь укрыться в безопасной Украине или Центральноафриканской республике. Странах, где высшей ценностью являются права человека, а демократия и идеалы свободы не пустой звук для граждан. Уже впору писать сиквел ""Архипелага ГУЛАГа"", в который нужно поименно поместить десятки тысяч жертв путинизма, от Ани Политковской до Шамиля Басаева. Не забудем, не простим! Ведь жить надо не по лжи. Конец путина в устах каждого оппозиционера . . Мы здесь власть. Так победим!"
2838957,2839386,"А говорят коррупции а Англии нет. Посадить, уволить премьер министра."
2831716,2831718,
2831716,2831722,Будем премировать!
2831716,2831723,"""Доверие"" безгранично, какой может быть вопрос..!?"
2831716,2831726,"Но этот пункт должен выполнять лично Пынин, а не губернаторы."
2831716,2831728,Не оправдали доверия🤣
2831716,2831730,Никого доверия
2831716,2831732,"Они же ничего не делают, поэтому увольнять не надо."
2831716,2831749,"неужели, за невыполнение губернатором своих обязанностей ,уволят президента?)"
2831716,2831750,"Хорошо они устроились, можно ни за что не отвечать, да и не работать вовсе. Главное преданность."
2831716,2831751,Так у нас сказочное доверие
2831716,2831755,"Увольнять не будут, а просить написать по собственному будут!?🤔"
