Post_id,Comment_id,Label,Text
30224720,30224947,sexist,"Потому, что она макс старлей, но ни как не капитан)🙃"
30224720,30224953,sexist,"В главной роли супергерой-телка, вот и все. Бред сивой кобылы. Очень ×уево"
30224720,30224965,sexist,"Последняя мода, бабы, геи, негры ,не пойми кто вообще... Но главное что бы не белый мужик."
30224720,30225028,sexist,"Не смотрел, но осуждаю!)))"
30224720,30225073,sexist,она же абсолютно неубиваемая как Чак Норрис и эмоции такие же
30224720,30225076,sexist,Супер фильм
30224720,30225138,sexist,"Нормальный фильм. Феменизма в нем практически нет. Я бы даже сказал совсем нет. То что фильм проходной - да соглашусь. Слишком высокие ожидания не оправдались, но это не испортило впечатления от увиденного."
30224720,30225144,sexist,у нас комедии снимают про блокадный Ленинград вот уж днище
30224720,30225149,sexist,"Но на раз, посмотреть с алкоголем вместе"
30224720,30225156,sexist,Дно как и весь Голливуд
30224720,30225162,sexist,"Фильм пропаганда, как и все голивудские фильмы. Промывают мозги молодежи."
30224720,30225166,sexist,"Это, ещё, что. Вы новый трейлер экранизации ""Дум"" посмотрите🙂"
30224720,30225259,sexist,"🤣 какой еще Марвел wtf?! че за чушь) я еще властелин колец-то не смотрел и все последующие ""из пальца выжатые"" галивудские кино-шедевры, да и несколько не хочется забивать свой мозг чьей-то выдуманной фигнёй..."
30224720,30225269,sexist,"Стоп, но я же видел какой то трейлер где капитан марвел пацан, что это за шлак, я только что посмотрел?"
30224720,30225279,sexist,"Новость в стиле РТ. 
Что-то там сказали, но цитату мы приводить не будем. 
Запечатлено на видео, но в новость мы видео не добавим."
30224720,30225293,sexist,Очередной пиндосовский мусор по мотивам комиксов для младшего школьного возраста.Какого глубокого сюжета и гениальной драматургии можно ожтдать?))
30224720,30225316,sexist,"Да уж лучше марвел. Чем смотреть русское дер...мо на подобии ""Крым"" , ""Движение вверх"" и ""притяжение"""
30224720,30225394,sexist,Не тратьте время на эти кинопомои.
30224720,30225572,sexist,"не смотрел и не буду, по трейлеру видно, что феминистический бред)"
30224720,30225737,sexist,"Фильм не интересный, предсказуемый. А шумиха вокруг него, новый виток обратной сегрегации против большинства."
30224720,30225881,sexist,"Судя по фото - за ""клубничку""?"
30224720,30225955,sexist,"Фильм норм, актриса просто дура"
30224720,30225999,sexist,"Хм, ничего критичного в этом фильме нет, обычный, одноразовый, детям понравился, но второй раз не хотят смотреть, , младший ждет продолжения. Ничего не поделаешь, Россия забывает своих героев по идеалогическим соображениям, а в США за неимением выдумывают монстров, детям это нравится."
30224720,30226047,sexist,
30224720,30226060,sexist,За то что это гавно собачье
30224720,30227307,sexist,Самое лучшое это советское старое кино
30224720,30227606,sexist,Это кому-то интересно?
30224720,30227759,sexist,Как-то поздно уже злорадствовать.
30224720,30227831,sexist,
30224720,30228049,sexist,Фильм отстой. С трудом до конца досмотрел.
30224720,30228055,sexist,"Ну раз феминизм, тогда и смотреть не буду."
30224720,30228083,sexist,Мне фильм понравился-критика кассу меньше не сделает😄
30224720,30228127,sexist,"За что?  За рекламу..вернее не ""за"", а ""ради"")))"
30224720,30228249,sexist,"Говно на палочек,комикс для ЕГшников дурных.."
30224720,30228299,sexist,Почаще такие фильмы про Россию надо выпускать !
30224720,30228303,sexist,"Нормальный фильм, не хуже других марвеловских"
30224720,30228333,sexist,Феменистки голову подняли пора рубить .
30224720,30228490,sexist,Эту уйню даже смотреть не собираюсь.
30224720,30228519,sexist,Шикарный фильм)
30224720,30228557,sexist,"Зачем нам Голливуд, если у нас есть клипы со сладенькими ""лазаревыми""?"
30224720,30228580,sexist,"В целом, супергероика, как и многое другое, стала диградировать. Тут играет роль и толерантность, и полное отсутствие новых идей, и желание сделать кассовый, но не обязательно хороший фильм."
30224720,30228642,sexist,Ахаха. Снимите такой фильм крутой а потом гундите. Елки1-2-3-4-5-6 это ваш уровень
30224720,30228845,sexist,"Ну ё-моё, это уже 21й фильм в КВМ, не считая сериалов, бывают и неудачи (относительные). Как по мне, ""Доктор Стрэндж"" тоже был довольно  проходным."
30224720,30228950,sexist,"Фильмы от ""Фонда кино"" похоже не видели"
30224720,30228981,sexist,а я бы вдул
30224720,30229033,sexist,"Бабам нальзя давать волю и власть, у них права голоса на было очень долго и они деградировали 
А в некоторых странах им до сих пор никто не даёт права голоса"
30224720,30229035,sexist,"Сами ничего снять не могут, но осуждают иностранное кино. Хуже российского кино только его зритель."
30224720,30229134,sexist,Очередной феминистский вопль. Даже с торента качать не буду.
30224720,30229260,sexist,"в конце ролика злобная мужеподобная корова говорит о ""гендерном неравенстве"" )))) куда уж мужикам до нее! )))"
30224720,30229886,sexist,За первые выходные «Капитан Марвел» собрала в мировом прокате 455 миллионов долларов
30224720,30229933,sexist,да вроде ничего
30224720,30230340,sexist,Бри Ларсон убивает киновселенную Марвел👎🏻👎🏻
30224720,30230406,sexist,"Надоели с этим феминизмом, кругом бабы герои всех крушат"
30224720,30230635,sexist,Отличный фильм!🔥🔥🔥
30224720,30230908,sexist,🤣🤣🤣
30224720,30231020,sexist,Фильм 💩💩💩
30224720,30231706,sexist,Фильм говно.
30224720,30233527,sexist,Ну так фильм днище
28968755,28968767,sexist,Что за хохол?
28968755,28968786,sexist,
28968755,28968911,sexist,"Нынче я пропустил ""Тотальный диктант"" из-за трансляции важного матча. Надеюсь, в следующем году, в апреле, снова схожу на ТД, это очень интересно."
28968755,28969788,sexist,Очередное русофобское выступление... сколько же глистов в России
28501213,28501251,sexist,"😐 все из-за сша... и у нас также... запад на восток, опять русские убивают русских на донбассе... И вот тоже ""феминизм"" это понятие пришло из сша, в той стране где не было геноцида над белыми... в руанде был поэтому женщины вынужденно встали на места мужчин даже в самом тяжелом труде, после ВОВ (опять же геноцид русских западом) у нас женщины были вынуждены заполнить места убитых мужчин... а вот в сша никокого геноцида и войн никогда не было, к сожалению, поэтому и появилось это понятие феминизм. Начните у себя гражданскую войну уже наконец и понятие феминизм исчезнит само собой )"
28501213,28501252,sexist,Слава Путяну он уберёг нас от геноцида!!! Слава! Слава! Слава!
28501213,28501262,sexist,Так то ж Африка. Там бабы быстро мужиков нарожают. А те снова устроят друг другу геноцид. Традиция у негров такая - с энтузиазмом резать дуруг другу глотки.
28501213,28501278,sexist,Руачда
28501213,28501287,sexist,Дезайнеру руки то оторвать надобно
28501213,28501405,sexist,"Это не Руанда, а Россия"
28501213,28501530,sexist,"ну и нормалек, без мужигов справляются"
28501213,28502714,sexist,А про мясника Сабры и Шатилы - генерала Ариэля Шарона фильм будет?
28501213,28504152,sexist,Там хохлы наемниками были
28501213,28505516,sexist,"Жители Руанды должны благодарить ООН, за то что происходило. ООН и ОБСЕ тихо устранились"
28494622,28494846,sexist,"Черные красотки... Обратите внимание, какие у них белые зубы...!"
28494622,28494884,sexist,"Вот феминизм вообще не пойму !
Мы же русские как мы без секса то !
Жил в Америке три года вот их пойму !
А наши красатульки !ну как вы без нашего внимания!
Да дуроки,да идиоты 
Но мы любим вас"
28494622,28495490,sexist,Новость зачем удалили? А то я не понял кому я и чего должен.
28494622,28495592,sexist,Из огня да в полымя
28494622,28497578,sexist,https://youtu.be/MHcgyI_Y3xI
28430453,28430480,sexist,Зачем нам Руанда эта?Не пойму никак.У нас своя руанда
28430453,28430511,sexist,"Они стали мононациональным государством, как Япония?"
28430453,28430513,sexist,Идеи Таноса...
28430453,28430599,sexist,"Да уж, вся Европа Руанда, только в более мягком формате. Однако, формат постепенно ужесточивается. Хитрые правители мира нашли способ без физического насилия решать вопрос гоев. Хорошо, что Россия не пустила к себе западные ""ценности"", педерастию ""цивилизованного"" мира!"
28430453,28430704,sexist,"Хах, ответ в анонсе) Пятая часть страны была истреблена. Оставшимся пока хватает еды, потому они благополучными считаются."
28430453,28431273,sexist,План Таноса работает...
28430453,28431759,sexist,От геноцида к феминизму. от тёплого к мягкому)))
28430453,28433015,sexist,"Наверное истребили тех, кого надо было истребить. Какой ещё вариант может быть?"
28430453,28433622,sexist,Меньше стало голодных ртов с автоматами?
28430453,28434593,sexist,"Если руанду долго не мыть, она в любом случае воспалится - это каждая феминистка знает."
28430453,28436390,sexist,Т.е. секрет благополучия - нужно убить всех чужаков? И будет вам счастье? Как просто!
28430453,28438677,sexist,Пошли бы вы на &&& со своим феменизмом
28430453,28439010,sexist,"Это что намек на нас !пока нас не истребят 
Жить будем в го** е"
27962534,27962547,sexist,Один коммент есть ! Уже круто
27962534,27962554,sexist,Сухая вода
27962534,27962593,sexist,"ну и зачем пересказывать? читать не интересно будет. Я не буду читать пересказ, из принципа))"
27962534,27962620,sexist,"Супер книга, прочитала компактную версию и уже заказала Original. 👍🏻📖"
27962534,27962654,sexist,"Не спешит улитка 
по склону Фудзи домой, 
на спине несёт его😌"
27962534,27962822,sexist,"[id271827870|Аня], посмотрите фильм по его роману:""Поколение  - п"",прикольный и актеры там играют известные,мне очень понравился 👍"
27962534,27962886,sexist,"[id271827870|Аня], не за что)"
27962534,27962939,sexist,"А где феминизм в Саудовском аравии ? 
Или права женшин в Афганистане или в Катаре ? 
А , сьели ?"
27962534,27963020,sexist,"[id467649282|Максим], я, кстати, фильм досмотреть не смог. Не пошло. Зато роман зашёл на ура. 😊"
27962534,27963046,sexist,"Какая хорошая реклама дана)
По бартеру?
Но сюжет приоткрыли хорошо, я даже думаю прочитать теперь)"
27962534,27963051,sexist,Чапаев и Пустота - лучшая книга Пелевина
27962534,27963264,sexist,Пелевин! 👍👍👍
27962534,27964064,sexist,Пелевин всегда крут👍
27962534,27965023,sexist,"От Пелевина осталась одна фамилия - как и от Мураками, Акунина.."
28897788,28897807,sexist,Там все женщины безработные.)
28897788,28897808,sexist,их просто боятся брать
28897788,28897821,sexist,п*идоры не любят баб
28897788,28897822,sexist,И правильно пусть дома сидят😑
28897788,28897831,sexist,"Офигеть😂😂😂
Шизофрения продолжается😂😂😂"
28897788,28897836,sexist,О нет...только феминисткам не говорите...ато взвоют...
28897788,28897841,sexist,"Не знаю, не знаю... А ХИЗЕР НАУЭРТ трампуша взял, да еще на какую: с пресс-секретарей - в ООН!!! 😃 Будет сейчас там говнить по написанному ей в госдепе тексту... 🤢😡"
28897788,28897842,sexist,Там женщин нет.
28897788,28897849,sexist,"Кликнул MeToo, в картинках все такие милые )))"
28897788,28897862,sexist,"Там не женщины,а гемофродиты."
28897788,28897875,sexist,пусть сидят дома гремят кастрюлями у плиты
28897788,28897894,sexist,потому что страшные как смерть
28897788,28897942,sexist,"Сволачи,не дают несчастным женщинам заработать на домогательствах🤔"
28897788,28897956,sexist,До ручки докатились феминистки.
28897788,28897964,sexist,Гендерный ад.
28897788,28897965,sexist,Шкуры уже не те ?
28897788,28897970,sexist,"Везде всякие непопулярные в своем классе элементы борятся с искушениями для популярных, как с тестом. Правда если перестают искушать, перестают и рожать. У нас вон питье ломают те, кого не зовут составить кампанию."
28897788,28898013,sexist,для кого эта чушь постится?
28897788,28898018,sexist,Таг пусть берут негров
28897788,28898024,sexist,Они там посбесились все
28897788,28898051,sexist,"Мем смешной, ситуация страшная😃"
28897788,28898067,sexist,на России давно ни кого не хотят брать на официальную работу все черный нал 😏
28897788,28898082,sexist,Почему фемки не ведут свое движение в Пакистане. Почему только в нормальных странах
28897788,28898143,sexist,Там демократия!!!
28897788,28898151,sexist,"Ржу в голос. Они сделали нормой, что любые обвинения в домогательствах уже являются доказательством этого самого домогательства, а теперь удивляются ""мы не понимаем почему мужчины стали бояться нанимать на работу женщин"". Да потому что любая обиженная овца может пойти и заявить ""он меня домогался"" и все. Карьере мужика конец и никак он не докажет свою невиновность. Потому как он виновен уже по умолчанию. Ну что неуважаемые мною феминистки, вы счастливы? Лично я да. Джин выпущен из бутылки и он начал уничтожать тех кто его выпустил."
28897788,28898368,sexist,Нормально у них там мозги людям пудрят!
28897788,28898578,sexist,"там теперь НЕТ женщин .. Как себя назовёт , тем и будет .."
28897788,28898957,sexist,там женщина за 300 баксов по 12 ч работать не будет как у нас
28897788,28899016,sexist,телки там уже не те.))
28897788,28899167,sexist,Так возьми там женщину и придётся её домогаться со всеми вытекающими.
28897788,28899856,sexist,Я бы тоже боялся)
28897788,28900282,sexist,Есенин))
28897788,28900984,sexist,"Да потому что если их уволитбь, они сразу скажут, что это по каким то сексистским обстоятельствам, хотя если женщина настоящий профессионал никто ее не уволит. Вот возьмем Мехрибан Алиеву она много лет во власти и занимает ответсвенные места, и это вообще-то в исламской стране. Зато США вовсю кричит о демократии и равенстве... А ведь Мехрибан далеко не единственная женщина в Азербайджане активно проявляющая себя и в политике и в предпринимательстве."
28897788,28901693,sexist,"Ха-ха так вам и надо  феминистки ху.вы 😆😆😆 Прикоснулся  к бабе  уже считается  изнасилованием вот и берут на работу  "" он ей руку пожмет  а она скажет  он меня чпокнул ""!!!😆😆😆"
28897788,28901723,sexist,За что боролись . На то и напоролись .
28897788,28902130,sexist,
28897788,28904879,sexist,Довели страну до параннои....
28897788,28907817,sexist,Правильно...а вдруг родит?... плати ей потом зп...
28897788,28911800,sexist,Дофеменизировались.
28569859,28569866,sexist,Да она уже старая
28569859,28569868,sexist,"Так она паданая😀😀😀
Ей постоянно нужны помощники,чтобы ее вели под руку😀😀😀
Да и потом она лает😀😀😀"
28569859,28569884,sexist,
28569859,28569897,sexist,🤣🤣🤣
28569859,28569899,sexist,"Хоспаде,да какое ей президентство,одной ногой уже в могиле,при совке,генсеки столько в кремле не сидели)))"
28569859,28569910,sexist,"Из неё уж песок сыпиться, а всё туда же🙉🙉🙉"
28569859,28569916,sexist,
28569859,28569922,sexist,с неё электронный браслет -то уже сняли ? или всё под стремянкой ходит ?
28569859,28569935,sexist,Ещё не всех соперниц убила?
28569859,28569937,sexist,Старое 💩
28569859,28569973,sexist,Она разве не в психушке?
28569859,28569979,sexist,Бабушка все не угомонится? Пирамодону ей)
28569859,28570025,sexist,"Помните, как в неё кинули ботинком, во время выступления. Жаль, промахнулись.          https://youtu.be/xsGwNzhhOg0"
28569859,28570043,sexist,лаять в прямом эфире дорогого стоит...
28569859,28570069,sexist,"Яка - ж я старуха, кали ще я-буся?☺"
28569859,28570078,sexist,
28569859,28570108,sexist,"В 2020 ей будет 73 года. Пора о душе подумать и грехи замаливать, а не новые копить. 
Она явно, неадекватная."
28569859,28570110,sexist,"В 70 с лишним лет, решила снова выставить свою кандидатуру? Рисковая старушка. Стареет Америка своими правителями."
28569859,28570113,sexist,"В самой пресамой пресамой стране мира больше некому стать президентом, чем старой маразматичке?"
28569859,28570218,sexist,Да хватит уже этих баб с климаксом в политике
28569859,28570241,sexist,"Зачем в таком возрасте президенство?? О душе пора думать,спокойно доживать..."
28569859,28570293,sexist,"Какой год на кладбище прогулы ставят, а все не успокоится ведьма."
28569859,28570333,sexist,"Она никто, за ней кто то стоит,! Управлять другие будут"
28569859,28570341,sexist,Путин захочет - станет
28569859,28570403,sexist,Больные на голову это жесть .
28569859,28570418,sexist,Эта старуха за версту смердит трупами. На ней клейма ставить не где.... да и с мозгами там далеко не в порядке.
28569859,28570426,sexist,"... только сдвинь корону на бок, чтоб не висла на ушах...."
28569859,28570444,sexist,"Пора бы на четырёх опорах в направлении кладбища ползти, а она в цари горы метит😏"
28569859,28570504,sexist,Женщина у власти не должна быть
28569859,28570509,sexist,За ней огромный шлейф трупаков тянется с самого института.
28569859,28570516,sexist,"Одной русофобкой меньше. Может, придет там когда-то к власти адекватный человек и будет настроен на нормальное взаимодействие с другими странами."
28569859,28570571,sexist,
28569859,28570633,sexist,Какое страшное лицо и очень старое!!!
28569859,28570763,sexist,Не ровен час опочит с горя)
28569859,28570797,sexist,"Да и возраст у этой мадам, прямо скажем, преклонный. Ну куда она лезет, внуков нянчить надо, а она в президенты."
28569859,28570862,sexist,Старуха Клиторн ещё не сдохла ?
28569859,28570967,sexist,"Ей 8 десяток , так что президентом ей уже не быть , даже ноги уже не держат ,если только ползать то тогда."
28569859,28571329,sexist,
28569859,28571556,sexist,так ей и надо вражине
28569859,28571583,sexist,"А в предыдущие два раза они не знали типа ?! Да и она тоже умалённая баба ! Ну могла бы догадаться что как говорят в США ""лузеров"" на пост презедента да ещё и в третий раз не допускают !"
28569859,28571709,sexist,Фубля пришибленная.
28569859,28572167,sexist,Постарела.
28569859,28572301,sexist,Только на принудиловку в дом скорби...😔
28569859,28572667,sexist,🤢
28569859,28574134,sexist,"Моника, Моника, поиграем в слоника..."
31172187,31172189,sexist,Я первая девочка в коментах)
31172187,31172194,sexist,
31172187,31172196,sexist,Вообще насрать
31172187,31172197,sexist,"Отмажут. Злые насильники дадут ему избежать ответственности за преступления. Поганые мужланы. Чтобы вас выeбали, черти."
31172187,31172200,sexist,"сначала оплатил ролями в своём кино,оскарами,деньгами и снова его на бабки поставили.)"
31172187,31172203,sexist,💩💩💩💩💩💩💩
31172187,31172209,sexist,Он гомо сек?
31172187,31172218,sexist,Жалко мне его(
31172187,31172219,sexist,Удивительная новость от РТ
31172187,31172225,sexist,Да уж не ожиданно всё это..
31172187,31172227,sexist,"эти бабки платить нужно адвокатам, а не ""обиженным"""
31172187,31172257,sexist,скорей всего его заказали
31172187,31172270,sexist,Бедный Харви.
31172187,31172272,sexist,44 ляма предложил и типа давай забудем )
31172187,31172292,sexist,"Ему надо было просто объявить, что он Гей и все . Шах и мат."
31172187,31172295,sexist,"Что то мне тоже захотелось халявных миллионов,сказать что ли что Вайнштейна и до меня домогался. А что,всё равно проверять никто не будет. Главное историю придумать правдоподобную и когда надо слезу пустить 😆"
31172187,31172306,sexist,"Этот хоть на актрисульках погорел,а спортивный чиновник ,вообще на горничную -негра набросился,пардон,афроамериканку"
31172187,31172383,sexist,Домогаров
31172187,31172505,sexist,комеди клаб отдыхает
31172187,31172619,sexist,"Он сказал,что это они его принуждали)?"
31172187,31172751,sexist,У этих педовок из голивуда все сводится к баблу.
31172187,31172764,sexist,🤣🤣🤣🤣🤣🤣🤣
31172187,31172765,sexist,Тупые aмеикашки знали о его любвеобильности на протяжении многих лет - всех баб Голливуда перетрaхал... Но почему-то только сейчас завопили. Это из-за того-что стали снимать одно говно? Лошары! 😂😂😂😂
31172187,31173078,sexist,
31172187,31175339,sexist,"жаль мужика, любительницы сделать карьеру через постель ему отомстили..."
31172187,31175685,sexist,"эти ""жертвы"" хищные акулы...Разводняк"
31172187,31178236,sexist,+++ Ощипали бабы мужика.
30469221,30469239,sexist,"Неужели признался , что евнух?😨😒☺Вот какой имбецил советует мрикановским дамочкам напяливать такие вычурные ""украшения"" (?), и так не блещут красотой (по моему мнению), так и херобору всякую вешают, аки дуры безмозглые !😒😨"
30469221,30469240,sexist,бабёнка вроде не прочь . что не так то?
30469221,30469242,sexist,И этот старый чёрт туда же?😂
30469221,30469253,sexist,Старый черт. !!! Как себе такое позволил.  В макушку чмокнул. Кстрировать его !!! После этого бабы жалуются на увеличение гомосексуалистов. Ну а как тут к ним не увеличиваться???))) Слаява Богу у нас такого бреда нет
30469221,30469259,sexist,пердун старый! Неужели не стыдно?
30469221,30469261,sexist,Ценности они такие ценности. Все перееплись.
30469221,30469266,sexist,"Ну как можно не подсмотреть, не подглядеть, не вывернуть шею, не прикоснуться, когда вокруг столько красоты и разного интересного..."
30469221,30469278,sexist,"Подошел сзади во время публичного мероприятия, глубоко вдохнул запах ее волос, чтобы понять, какой шампунь ей подарить на 8 марта, и поцеловал  ее безмозглую голову. Это бл домогательство?!😄😆 Е..нулись б** там все с этими домогательствами."
30469221,30469279,sexist,молодец старпёр))
30469221,30469289,sexist,Про слуцкого че не пишете то?
30469221,30469293,sexist,"Это нарушение прав мужчин, подвергаться таким обвинением со стороны женщин😃 Закон какой-то сырой чтоли. Спустя много лет ""убрать"" неугодного тебе человека обвинив его в сексуальных домогательствах."
30469221,30469296,sexist,Сначала сватов надобно засылать)
30469221,30469299,sexist,Плевать.
30469221,30469310,sexist,Про зайчутку лучше напишите
30469221,30469325,sexist,"ничего бы не было , если бы он так мужика поцеловал ..."
30469221,30469345,sexist,"1. чота не видно, что она не довольна
2. байден конченый русофоб, пусть его засудят и посадят"
30469221,30469379,sexist,Мааааать честная...
30469221,30469380,sexist,
30469221,30469387,sexist,"В Ответ на Это...Джо Байден предоставил справку от уролога,что у него уже 30 лет как ""Не стоИт"" и дал согласие облучить свои седые айцы радиацией..😢😕"
30469221,30469392,sexist,Чем то он её не удовлетворил...а этим своим поцелуем---подставил...
30469221,30469402,sexist,Америка- страна сексуальных террористов.
30469221,30469403,sexist,"Да всё, позняк метаться, насильник 😊"
30469221,30469413,sexist,он же помер
30469221,30469418,sexist,"Что значит отверг обвинения в свой адрес? Не по американски это. Заява есть ? Есть, тогда в суд а там оправдывайся как хочешь ... 🤣🤣🤣🤣"
30469221,30469423,sexist,Ну ладно
30469221,30469430,sexist,"обещал жениться, какая была наивная, оказывается все мужики сволочи. Теперь по результатам соцопроса или пойду в монастырь, или как Каренина - под поезд. О времена о нравы о горе мне. Занавес."
30469221,30469538,sexist,"Надо было ей шугаринг делать, и мыться.. если он так её смутил..🙈"
30469221,30469974,sexist,"да просто он только стопарь опракинул, а закусить нечем было вот и занюхал волосами. чё она в самом деле то, какие домогательства?"
30469221,30470005,sexist,"Заметно,как проваливается!!!"
30469221,30470116,sexist,"Вот эту тётку в макушку поцеловал этот старец!?!?!? И это скандал!?  Ой,проблем у них мало,у дураков."
30469221,30470276,sexist,"Ну, так ещё бы он сказал, что видел, как этой женщине было неловко. В этом и есть вся демократия по-американски, жертве домогательства попросту не верят."
30469221,30470432,sexist,"Судя по выражению, барышня осталась довольна...😉"
30469221,30470500,sexist,"Всё,карьера в труху"
30469221,30470570,sexist,
30469221,30470590,sexist,До старухи полез
30469221,30471034,sexist,"Походу,он прошептал сумму и она решила повысить стоимость pizdы. А он ,не понял и воспринял как отказ. Спустя 5 лет ,старушка отомстила. ...........Вот что значит недопонимание.😂"
30469221,30471111,sexist,Она же страшная.
30469221,30471688,sexist,"Писец , не дай бог эта зараза у нас привьется. Ведь наши женщины нас просто прибьют, если мы на них не будем обращать внимание."
30469221,30471712,sexist,"Что то не видно по ее лицу,что она была готова провалится от стыда...Даже наоборот,млеет стоит..."
30469221,30472039,sexist,У дерьмократов одни биллы клинтоны что ни кондидат то извращениц
30469221,30472088,sexist,"Вообщем, есть такое нехорошее чувство, что старичок Байден попал под раздачу и скоро его тоже сольют."
30469221,30472207,sexist,Эти американские старперы уже помешались на сексе
30469221,30472410,sexist,Но не провалилась ведь и возможно сильно обиделась что за этим не последовало продолжение. На фото видно что вся замлела и улетела в своих фантазиях.
30469221,30472745,sexist,"На фото:""Хочешь большой, но чистой любви? Приходи, сегодня, на сеновал""🙂"
28942478,28942491,sexist,справа неймар. его тоже хотели динь динь?
28942478,28942493,sexist,
28942478,28942525,sexist,"Правильно, Пол,  выдвигай встречные иски на этих шкур за клевету и домогательства! 👿"
28942478,28942528,sexist,"Атаковать надо, говори что тебя изнасиловала"
28942478,28942529,sexist,и почему я так никогда не думала
28942478,28942539,sexist,Дырки достали уже
28942478,28942540,sexist,Настоящий гаскойнец =)
28942478,28942546,sexist,"Пока стоит, надо пользовацца!"
28942478,28942563,sexist,А что так можно было ? Не признался и все
28942478,28942592,sexist,"Не виноватый он, они сами пришли. ✌😜😃😃😃"
28942478,28942648,sexist,А доказательства?
28942478,28942930,sexist,+++ Мужик обязан домогаться.
28942478,28943541,sexist,не дала значет не виновен
28942478,28943688,sexist,бутина призналась и этот сломается.
28942478,28945097,sexist,"а шо, домогаться запрещено?"
28942478,28945863,sexist,Пол только бутылку скотча домогается и наркодилеров
28942478,28949311,sexist,прочитал : - поп гапон ))
28942478,28951028,sexist,Не эту ли слева (с бычьей шеей) он домогался?
28942478,28954371,sexist,"Держись 
Не презновайся"
28893080,28893088,sexist,Зря Варлей подняла всю эту муть сейчас.
28893080,28893089,sexist,Вот и мы достигли уровня Голливуда ... 🤣🤣🤣
28893080,28893101,sexist,"Бедная, все е*бут, да ни как не вые*бут"
28893080,28893108,sexist,Норм
28893080,28893115,sexist,Ну и что ? Я вполне понимаю Гайдая )))
28893080,28893116,sexist,Вспомнила приятные моменты.
